"id","nome_campanha","data_inicio","data_fim","orcamento","publico_alvo","canais_divulgacao","tipo_campanha","taxa_conversao","impressoes"
350,"Campanha 350","2023-11-01","2023-11-21","46644.09","Publico Alvo 1","Redes Sociais","Promocional","21.39","2000000"
351,"Campanha 351","2024-08-30","2024-09-15","69584.10","Publico Alvo 2","Sites de Notícias","Mais Seguidores","16.03","2000000"
353,"Campanha 353","2023-02-26","2023-03-03","52930.99","Publico Alvo 4","Redes Sociais","não especificado","17.56","10000000"
354,"Campanha 354","2021-05-30","2021-06-29","76325.12","Publico Alvo 5","Sites de Notícias","Divulgação","2.50","6000000"
355,"Campanha 355","2024-07-30","2024-08-28","21974.40","Publico Alvo 1","Google","não especificado","27.69","9000000"
356,"Campanha 356","2022-04-11","2022-04-24","15363.98","Publico Alvo 2","Google","não especificado","14.19","7000000"
357,"Campanha 357","2022-07-10","2022-08-05","4621.50","Publico Alvo 3","Google","Mais Seguidores","7.45","5000000"
358,"Campanha 358","2022-10-29","2022-11-22","57030.32","Publico Alvo 4","não especificado","Mais Seguidores","12.58","10000000"
359,"Campanha 359","2022-07-30","2022-08-02","52982.10","Publico Alvo 5","Google","Mais Seguidores","9.56","6000000"
360,"Campanha 360","2022-02-10","2022-02-21","24112.37","Publico Alvo 1","Google","Promocional","18.99","1000000"
361,"Campanha 361","2021-07-30","2021-08-07","51628.92","Publico Alvo 2","Google","Divulgação","29.19","2000000"
362,"Campanha 362","2025-04-03","2025-04-22","99213.01","Publico Alvo 3","não especificado","Divulgação","8.67","1000000"
364,"Campanha 364","2025-01-04","2025-01-12","36986.56","Publico Alvo 5","Redes Sociais","Mais Seguidores","14.08","3000000"
365,"Campanha 365","2024-03-26","2024-03-27","81842.05","Publico Alvo 1","Sites de Notícias","Divulgação","24.11","8000000"
366,"Campanha 366","2022-03-13","2022-04-09","48456.40","Publico Alvo 2","Sites de Notícias","Mais Seguidores","8.15","7000000"
367,"Campanha 367","2022-10-04","2022-10-28","38203.50","Publico Alvo 3","Google","Divulgação","15.94","10000000"
370,"Campanha 370","2022-09-11","2022-10-08","95322.02","Publico Alvo 1","Google","Promocional","3.90","5000000"
371,"Campanha 371","2024-04-12","2024-05-08","49652.00","Publico Alvo 2","não especificado","Promocional","22.08","9000000"
372,"Campanha 372","2022-04-05","2022-04-15","71502.43","Publico Alvo 3","Google","Mais Seguidores","7.38","5000000"
374,"Campanha 374","2024-07-23","2024-07-31","99545.52","Publico Alvo 5","Redes Sociais","Promocional","3.10","2000000"
375,"Campanha 375","2024-09-10","2024-09-28","52775.00","Publico Alvo 1","Redes Sociais","Promocional","1.21","4000000"
376,"Campanha 376","2023-04-13","2023-05-11","74183.72","Publico Alvo 2","Sites de Notícias","Mais Seguidores","9.70","9000000"
377,"Campanha 377","2023-11-09","2023-11-23","13264.30","Publico Alvo 3","Redes Sociais","Divulgação","7.38","3000000"
378,"Campanha 378","2023-05-31","2023-06-11","13513.96","Publico Alvo 4","não especificado","Divulgação","25.70","8000000"
379,"Campanha 379","2024-11-09","2024-11-22","3574.65","Publico Alvo 5","Sites de Notícias","Promocional","22.12","7000000"
380,"Campanha 380","2024-12-07","2024-12-25","85468.13","Publico Alvo 1","Sites de Notícias","Divulgação","4.96","2000000"
381,"Campanha 381","2022-06-05","2022-06-07","3120.66","Publico Alvo 2","Google","não especificado","14.71","3000000"
382,"Campanha 382","2023-03-24","2023-04-13","17487.95","Publico Alvo 3","Sites de Notícias","Mais Seguidores","18.50","1000000"
383,"Campanha 383","2022-11-20","2022-11-30","21259.52","Publico Alvo 4","Google","não especificado","17.48","8000000"
384,"Campanha 384","2021-08-16","2021-09-01","30460.94","Publico Alvo 5","não especificado","Divulgação","22.18","1000000"
387,"Campanha 387","2022-08-31","2022-09-10","47183.27","Publico Alvo 3","Redes Sociais","Mais Seguidores","26.51","8000000"
389,"Campanha 389","2022-04-21","2022-05-20","89750.88","Publico Alvo 5","Google","Divulgação","5.87","6000000"
392,"Campanha 392","2024-03-14","2024-04-02","13818.09","Publico Alvo 3","Redes Sociais","Mais Seguidores","17.44","10000000"
394,"Campanha 394","2022-02-04","2022-02-11","13474.61","Publico Alvo 5","Google","Promocional","15.43","5000000"
396,"Campanha 396","2023-06-15","2023-07-04","18617.34","Publico Alvo 2","não especificado","Promocional","24.85","1000000"
397,"Campanha 397","2024-11-09","2024-11-16","91831.36","Publico Alvo 3","Sites de Notícias","Divulgação","27.39","4000000"
399,"Campanha 399","2024-12-26","2025-01-09","65623.79","Publico Alvo 5","Sites de Notícias","Mais Seguidores","27.18","8000000"
400,"Campanha 400","2024-07-17","2024-08-05","87228.81","Publico Alvo 1","Sites de Notícias","Divulgação","4.39","5000000"
401,"Campanha 401","2024-04-12","2024-04-22","17710.41","Publico Alvo 2","não especificado","Promocional","13.23","9000000"
402,"Campanha 402","2022-08-04","2022-08-09","32931.69","Publico Alvo 3","Redes Sociais","não especificado","7.54","2000000"
403,"Campanha 403","2023-09-22","2023-10-17","38120.59","Publico Alvo 4","Sites de Notícias","Mais Seguidores","2.70","4000000"
404,"Campanha 404","2021-09-27","2021-10-05","40450.85","Publico Alvo 5","Google","Divulgação","8.33","4000000"
405,"Campanha 405","2021-10-14","2021-11-09","37254.37","Publico Alvo 1","Redes Sociais","Divulgação","29.31","4000000"
406,"Campanha 406","2023-06-24","2023-07-14","12106.53","Publico Alvo 2","Redes Sociais","Mais Seguidores","16.10","4000000"
409,"Campanha 409","2023-01-12","2023-02-11","66009.40","Publico Alvo 5","Google","Divulgação","20.64","10000000"
410,"Campanha 410","2024-07-19","2024-08-09","48945.55","Publico Alvo 1","Sites de Notícias","não especificado","6.00","9000000"
412,"Campanha 412","2023-09-07","2023-09-09","29553.36","Publico Alvo 3","não especificado","não especificado","15.41","1000000"
413,"Campanha 413","2023-08-08","2023-09-02","26629.14","Publico Alvo 4","Sites de Notícias","Promocional","1.68","8000000"
416,"Campanha 416","2024-04-15","2024-05-15","87951.71","Publico Alvo 2","Redes Sociais","Promocional","27.25","2000000"
417,"Campanha 417","2022-07-13","2022-07-27","54941.80","Publico Alvo 3","não especificado","Promocional","8.17","9000000"
419,"Campanha 419","2024-10-09","2024-10-23","91180.27","Publico Alvo 5","Redes Sociais","Mais Seguidores","3.53","9000000"
421,"Campanha 421","2022-12-05","2022-12-21","45503.21","Publico Alvo 2","Google","Mais Seguidores","25.26","3000000"
422,"Campanha 422","2024-08-06","2024-08-19","7023.62","Publico Alvo 3","não especificado","Mais Seguidores","19.25","7000000"
423,"Campanha 423","2021-11-07","2021-11-09","18240.51","Publico Alvo 4","Redes Sociais","Mais Seguidores","24.24","8000000"
425,"Campanha 425","2022-09-26","2022-09-30","91886.24","Publico Alvo 1","Sites de Notícias","Promocional","11.09","5000000"
427,"Campanha 427","2023-12-27","2024-01-13","4532.91","Publico Alvo 3","Sites de Notícias","Mais Seguidores","27.09","10000000"
429,"Campanha 429","2021-09-03","2021-09-07","41197.23","Publico Alvo 5","Sites de Notícias","Divulgação","20.38","9000000"
430,"Campanha 430","2024-04-21","2024-04-22","85724.23","Publico Alvo 1","Sites de Notícias","Mais Seguidores","8.06","7000000"
431,"Campanha 431","2024-02-02","2024-02-10","47004.14","Publico Alvo 2","não especificado","Promocional","10.78","2000000"
435,"Campanha 435","2021-05-26","2021-06-04","45097.42","Publico Alvo 1","Google","Divulgação","11.02","3000000"
438,"Campanha 438","2023-02-23","2023-03-19","89165.64","Publico Alvo 4","Google","Mais Seguidores","21.76","9000000"
440,"Campanha 440","2023-06-27","2023-07-24","89543.66","Publico Alvo 1","Sites de Notícias","Divulgação","6.18","3000000"
441,"Campanha 441","2025-04-14","2025-04-17","36500.02","Publico Alvo 2","Redes Sociais","Mais Seguidores","27.68","5000000"
443,"Campanha 443","2023-12-18","2024-01-17","89049.70","Publico Alvo 4","não especificado","Divulgação","4.39","9000000"
444,"Campanha 444","2024-04-09","2024-05-05","33152.15","Publico Alvo 5","Redes Sociais","Promocional","24.03","9000000"
445,"Campanha 445","2023-04-25","2023-04-26","92514.89","Publico Alvo 1","Redes Sociais","Divulgação","9.81","9000000"
446,"Campanha 446","2021-11-09","2021-12-01","73127.24","Publico Alvo 2","Google","Mais Seguidores","12.05","6000000"
448,"Campanha 448","2021-11-21","2021-12-04","13190.10","Publico Alvo 4","não especificado","Promocional","16.59","3000000"
449,"Campanha 449","2022-08-25","2022-09-08","55930.17","Publico Alvo 5","Redes Sociais","Divulgação","2.66","2000000"
452,"Campanha 452","2023-12-25","2024-01-16","18526.31","Publico Alvo 3","Sites de Notícias","Divulgação","12.64","8000000"
454,"Campanha 454","2022-12-26","2023-01-08","60356.50","Publico Alvo 5","não especificado","Divulgação","12.62","1000000"
456,"Campanha 456","2024-10-19","2024-10-27","14991.50","Publico Alvo 2","Sites de Notícias","Divulgação","11.37","5000000"
457,"Campanha 457","2024-12-05","2025-01-04","45898.82","Publico Alvo 3","Redes Sociais","Divulgação","12.21","9000000"
460,"Campanha 460","2021-08-06","2021-08-16","17016.41","Publico Alvo 1","Sites de Notícias","não especificado","6.16","2000000"
463,"Campanha 463","2021-07-20","2021-08-03","45830.51","Publico Alvo 4","não especificado","Divulgação","11.35","1000000"
464,"Campanha 464","2022-05-03","2022-05-08","75487.95","Publico Alvo 5","não especificado","Divulgação","17.67","3000000"
465,"Campanha 465","2024-12-09","2024-12-28","58407.05","Publico Alvo 1","Redes Sociais","não especificado","28.60","9000000"
468,"Campanha 468","2022-04-29","2022-05-19","10367.22","Publico Alvo 4","Redes Sociais","não especificado","18.23","2000000"
469,"Campanha 469","2024-03-19","2024-04-05","44030.40","Publico Alvo 5","Google","Promocional","12.52","6000000"
470,"Campanha 470","2023-08-04","2023-08-09","43616.12","Publico Alvo 1","Sites de Notícias","não especificado","11.24","4000000"
471,"Campanha 471","2021-08-23","2021-08-30","19142.97","Publico Alvo 2","Redes Sociais","Promocional","12.94","9000000"
473,"Campanha 473","2021-06-12","2021-07-01","10789.60","Publico Alvo 4","Sites de Notícias","não especificado","26.81","7000000"
475,"Campanha 475","2022-09-21","2022-10-08","17704.42","Publico Alvo 1","Google","Mais Seguidores","1.71","2000000"
477,"Campanha 477","2023-05-18","2023-05-29","83647.14","Publico Alvo 3","Sites de Notícias","Divulgação","2.56","7000000"
478,"Campanha 478","2023-06-03","2023-06-13","75705.07","Publico Alvo 4","Redes Sociais","não especificado","17.35","9000000"
479,"Campanha 479","2024-10-03","2024-10-19","62543.75","Publico Alvo 5","Redes Sociais","Mais Seguidores","14.01","3000000"
480,"Campanha 480","2024-03-06","2024-03-21","80261.46","Publico Alvo 1","Google","não especificado","21.67","2000000"
481,"Campanha 481","2022-12-06","2022-12-10","12978.88","Publico Alvo 2","Sites de Notícias","Divulgação","27.23","7000000"
482,"Campanha 482","2021-08-01","2021-08-19","8797.39","Publico Alvo 3","não especificado","Divulgação","25.30","10000000"
483,"Campanha 483","2024-01-08","2024-01-09","2601.38","Publico Alvo 4","não especificado","Promocional","17.23","3000000"
484,"Campanha 484","2022-05-14","2022-05-30","69955.59","Publico Alvo 5","Sites de Notícias","Promocional","5.57","2000000"
487,"Campanha 487","2023-02-28","2023-03-16","68278.22","Publico Alvo 3","Sites de Notícias","Divulgação","13.37","3000000"
489,"Campanha 489","2023-06-16","2023-07-13","49505.41","Publico Alvo 5","Redes Sociais","Promocional","1.57","10000000"
490,"Campanha 490","2022-04-07","2022-04-15","34038.74","Publico Alvo 1","não especificado","Mais Seguidores","5.98","8000000"
492,"Campanha 492","2023-10-28","2023-11-03","25200.27","Publico Alvo 3","Sites de Notícias","não especificado","20.24","1000000"
493,"Campanha 493","2024-11-02","2024-11-09","58370.83","Publico Alvo 4","Google","Promocional","16.15","7000000"
494,"Campanha 494","2023-07-29","2023-08-01","71165.36","Publico Alvo 5","não especificado","Divulgação","28.29","3000000"
497,"Campanha 497","2024-05-26","2024-06-01","56376.64","Publico Alvo 3","Redes Sociais","Mais Seguidores","11.10","3000000"
499,"Campanha 499","2024-06-25","2024-06-30","54677.10","Publico Alvo 5","Sites de Notícias","Mais Seguidores","18.27","3000000"
500,"Campanha 500","2023-10-05","2023-11-03","18963.64","Publico Alvo 1","Redes Sociais","Promocional","5.77","5000000"
502,"Campanha 502","2025-04-20","2025-05-06","91421.19","Publico Alvo 3","não especificado","não especificado","2.67","1000000"
503,"Campanha 503","2024-01-12","2024-01-24","46570.50","Publico Alvo 4","Sites de Notícias","não especificado","18.94","5000000"
504,"Campanha 504","2024-12-17","2024-12-22","9567.50","Publico Alvo 5","Google","Divulgação","5.15","6000000"
507,"Campanha 507","2024-07-27","2024-08-17","47920.46","Publico Alvo 3","Google","não especificado","10.97","4000000"
508,"Campanha 508","2024-01-22","2024-02-10","68951.91","Publico Alvo 4","Google","não especificado","20.35","6000000"
509,"Campanha 509","2023-06-16","2023-07-09","62180.45","Publico Alvo 5","Redes Sociais","Mais Seguidores","6.70","5000000"
511,"Campanha 511","2022-09-02","2022-09-10","74134.78","Publico Alvo 2","Redes Sociais","Divulgação","5.46","7000000"
512,"Campanha 512","2022-11-09","2022-11-21","63830.62","Publico Alvo 3","Sites de Notícias","Divulgação","3.26","6000000"
513,"Campanha 513","2022-04-10","2022-04-24","45632.71","Publico Alvo 4","Redes Sociais","Promocional","19.96","3000000"
515,"Campanha 515","2021-09-27","2021-10-23","26937.50","Publico Alvo 1","Google","Mais Seguidores","9.83","7000000"
517,"Campanha 517","2023-04-09","2023-04-26","59011.81","Publico Alvo 3","Redes Sociais","Divulgação","18.60","4000000"
518,"Campanha 518","2024-08-03","2024-08-21","74538.93","Publico Alvo 4","Redes Sociais","Promocional","22.68","3000000"
519,"Campanha 519","2023-07-02","2023-07-31","93283.15","Publico Alvo 5","Google","Promocional","27.11","5000000"
520,"Campanha 520","2024-08-12","2024-08-22","14455.75","Publico Alvo 1","não especificado","Divulgação","16.23","2000000"
523,"Campanha 523","2022-09-12","2022-10-01","45868.26","Publico Alvo 4","Google","Divulgação","10.36","3000000"
524,"Campanha 524","2023-09-07","2023-09-22","6545.83","Publico Alvo 5","Sites de Notícias","Divulgação","20.34","10000000"
525,"Campanha 525","2022-08-12","2022-09-03","23832.59","Publico Alvo 1","não especificado","Promocional","19.53","9000000"
526,"Campanha 526","2021-10-17","2021-11-12","6551.09","Publico Alvo 2","Sites de Notícias","Mais Seguidores","3.29","3000000"
529,"Campanha 529","2022-08-22","2022-08-24","32189.51","Publico Alvo 5","Google","não especificado","9.23","7000000"
532,"Campanha 532","2022-10-24","2022-11-19","13254.16","Publico Alvo 3","Redes Sociais","Promocional","23.80","7000000"
534,"Campanha 534","2024-04-01","2024-04-24","4405.63","Publico Alvo 5","Redes Sociais","Mais Seguidores","7.32","7000000"
535,"Campanha 535","2023-05-20","2023-05-28","50379.81","Publico Alvo 1","não especificado","Mais Seguidores","29.14","9000000"
537,"Campanha 537","2023-03-15","2023-04-05","4548.80","Publico Alvo 3","Sites de Notícias","Mais Seguidores","1.87","9000000"
538,"Campanha 538","2025-01-25","2025-02-22","49491.11","Publico Alvo 4","Sites de Notícias","Mais Seguidores","5.63","4000000"
539,"Campanha 539","2022-05-30","2022-06-16","47613.63","Publico Alvo 5","Sites de Notícias","Mais Seguidores","24.77","7000000"
540,"Campanha 540","2024-12-24","2024-12-29","82953.27","Publico Alvo 1","Sites de Notícias","não especificado","23.75","4000000"
541,"Campanha 541","2023-01-02","2023-01-27","68771.55","Publico Alvo 2","Google","Promocional","2.51","4000000"
542,"Campanha 542","2021-11-19","2021-11-20","28074.53","Publico Alvo 3","Google","Promocional","13.15","8000000"
544,"Campanha 544","2023-08-16","2023-09-06","4323.33","Publico Alvo 5","Sites de Notícias","Promocional","20.57","6000000"
545,"Campanha 545","2022-03-22","2022-04-06","68015.23","Publico Alvo 1","não especificado","Mais Seguidores","12.93","3000000"
548,"Campanha 548","2022-07-19","2022-08-09","36100.43","Publico Alvo 4","Google","Divulgação","27.96","4000000"
550,"Campanha 550","2021-08-25","2021-08-29","95704.56","Publico Alvo 1","Google","Mais Seguidores","19.88","2000000"
551,"Campanha 551","2022-06-07","2022-06-27","22081.00","Publico Alvo 2","não especificado","Divulgação","13.86","9000000"
552,"Campanha 552","2022-10-20","2022-10-27","6887.48","Publico Alvo 3","Google","Divulgação","8.05","9000000"
554,"Campanha 554","2023-09-09","2023-09-22","3323.96","Publico Alvo 5","não especificado","Mais Seguidores","7.92","5000000"
